Year;Week;Week Ending;typecode;Commodity;CSX
2013;48;30.11.2013;12;Chemicals;9617
2013;48;30.11.2013;13;Petroleum & Petroleum Products;3126
2013;48;30.11.2013;14;Stone, Clay & Glass Products;2031
2013;48;30.11.2013;15;Coke;1043
2013;48;30.11.2013;16;Primary Metal Products;2641
2013;48;30.11.2013;17;Automotive;7273
2013;48;30.11.2013;18;Iron & Steel Scrap;1174
2013;48;30.11.2013;19;Waste & Nonferrous Scrap;1771
2013;48;30.11.2013;20;All Other Carloads;922
2013;48;30.11.2013;C;Containers;41377
2013;48;30.11.2013;T;Trailers;2267
2013;47;23.11.2013;01;Grain;3865
2013;47;23.11.2013;02;Farm Products (ex. Grain);369
2013;47;23.11.2013;03;Metallic ores;1310
2013;47;23.11.2013;04;Coal;22464
2013;47;23.11.2013;05;Crushed Stone, Sand & Gravel;4515
2013;47;23.11.2013;06;Phosphate Rock;3566
2013;47;23.11.2013;07;Grain Mill Products;2141
2013;47;23.11.2013;08;Food Products;2339
2013;47;23.11.2013;09;Primary Forest Products;805
2013;47;23.11.2013;10;Lumber & Wood Products;1175
2013;47;23.11.2013;11;Pulp & Paper Products;2985
2013;47;23.11.2013;12;Chemicals;11170
2013;47;23.11.2013;13;Petroleum & Petroleum Products;3718
2013;47;23.11.2013;14;Stone, Clay & Glass Products;2522
2013;47;23.11.2013;15;Coke;1289
2013;47;23.11.2013;16;Primary Metal Products;3344
2013;47;23.11.2013;17;Automotive;9505
2013;47;23.11.2013;18;Iron & Steel Scrap;1852
2013;47;23.11.2013;19;Waste & Nonferrous Scrap;2302
2013;47;23.11.2013;20;All Other Carloads;1474
2013;47;23.11.2013;C;Containers;51240
2013;47;23.11.2013;T;Trailers;2886
2013;46;16.11.2013;01;Grain;4649
2013;46;16.11.2013;02;Farm Products (ex. Grain);349
2013;46;16.11.2013;03;Metallic ores;1363
2013;46;16.11.2013;04;Coal;19583
2013;46;16.11.2013;05;Crushed Stone, Sand & Gravel;4271
2013;46;16.11.2013;06;Phosphate Rock;3180
2013;46;16.11.2013;07;Grain Mill Products;2312
2013;46;16.11.2013;08;Food Products;2411
2013;46;16.11.2013;09;Primary Forest Products;825
2013;46;16.11.2013;10;Lumber & Wood Products;1243
2013;46;16.11.2013;11;Pulp & Paper Products;3234
2013;46;16.11.2013;12;Chemicals;10301
2013;46;16.11.2013;13;Petroleum & Petroleum Products;3029
2013;46;16.11.2013;14;Stone, Clay & Glass Products;2618
2013;46;16.11.2013;15;Coke;1297
2013;46;16.11.2013;16;Primary Metal Products;3090
2013;46;16.11.2013;17;Automotive;8959
2013;46;16.11.2013;18;Iron & Steel Scrap;1862
2013;46;16.11.2013;19;Waste & Nonferrous Scrap;2477
2013;46;16.11.2013;20;All Other Carloads;1196
2013;46;16.11.2013;C;Containers;50048
2013;46;16.11.2013;T;Trailers;2655
2013;45;9.11.2013;01;Grain;3974
2013;45;9.11.2013;02;Farm Products (ex. Grain);304
2013;45;9.11.2013;03;Metallic ores;1154
2013;45;9.11.2013;04;Coal;21119
2013;45;9.11.2013;05;Crushed Stone, Sand & Gravel;4175
2013;45;9.11.2013;06;Phosphate Rock;3514
2013;45;9.11.2013;07;Grain Mill Products;2265
2013;45;9.11.2013;08;Food Products;2430
2013;45;9.11.2013;09;Primary Forest Products;769
2013;45;9.11.2013;10;Lumber & Wood Products;1173
2013;45;9.11.2013;11;Pulp & Paper Products;3208
2013;45;9.11.2013;12;Chemicals;11218
2013;45;9.11.2013;13;Petroleum & Petroleum Products;3513
2013;45;9.11.2013;14;Stone, Clay & Glass Products;2635
2013;45;9.11.2013;15;Coke;1363
2013;45;9.11.2013;16;Primary Metal Products;3012
2013;45;9.11.2013;17;Automotive;9776
2013;45;9.11.2013;18;Iron & Steel Scrap;1517
2013;45;9.11.2013;19;Waste & Nonferrous Scrap;2649
2013;45;9.11.2013;20;All Other Carloads;1193
2013;45;9.11.2013;C;Containers;51848
2013;45;9.11.2013;T;Trailers;2741
2013;44;2.11.2013;01;Grain;4492
2013;44;2.11.2013;02;Farm Products (ex. Grain);320
2013;44;2.11.2013;03;Metallic ores;1477
2013;44;2.11.2013;04;Coal;20683
2013;44;2.11.2013;05;Crushed Stone, Sand & Gravel;4573
2013;44;2.11.2013;06;Phosphate Rock;4116
2013;44;2.11.2013;07;Grain Mill Products;2285
2013;44;2.11.2013;08;Food Products;2200
2013;44;2.11.2013;09;Primary Forest Products;769
2013;44;2.11.2013;10;Lumber & Wood Products;1084
2013;44;2.11.2013;11;Pulp & Paper Products;3077
2013;44;2.11.2013;12;Chemicals;10864
2013;44;2.11.2013;13;Petroleum & Petroleum Products;2633
2013;44;2.11.2013;14;Stone, Clay & Glass Products;2717
2013;44;2.11.2013;15;Coke;1170
2013;44;2.11.2013;16;Primary Metal Products;2997
2013;44;2.11.2013;17;Automotive;9022
2013;44;2.11.2013;18;Iron & Steel Scrap;1461
2013;44;2.11.2013;19;Waste & Nonferrous Scrap;2870
2013;44;2.11.2013;20;All Other Carloads;1165
2013;44;2.11.2013;C;Containers;50738
2013;44;2.11.2013;T;Trailers;2418
2013;43;26.10.2013;01;Grain;4345
2013;43;26.10.2013;02;Farm Products (ex. Grain);336
2013;43;26.10.2013;03;Metallic ores;1510
2013;43;26.10.2013;04;Coal;20708
2013;43;26.10.2013;05;Crushed Stone, Sand & Gravel;4510
2013;43;26.10.2013;06;Phosphate Rock;3820
2013;43;26.10.2013;07;Grain Mill Products;2237
2013;43;26.10.2013;08;Food Products;2289
2013;43;26.10.2013;09;Primary Forest Products;760
2013;43;26.10.2013;10;Lumber & Wood Products;1207
2013;43;26.10.2013;11;Pulp & Paper Products;3399
2013;43;26.10.2013;12;Chemicals;11146
2013;43;26.10.2013;13;Petroleum & Petroleum Products;3053
2013;43;26.10.2013;14;Stone, Clay & Glass Products;2499
2013;43;26.10.2013;15;Coke;1186
2013;43;26.10.2013;16;Primary Metal Products;3227
2013;43;26.10.2013;17;Automotive;9394
2013;43;26.10.2013;18;Iron & Steel Scrap;1795
2013;43;26.10.2013;19;Waste & Nonferrous Scrap;2646
2013;43;26.10.2013;20;All Other Carloads;1575
2013;43;26.10.2013;C;Containers;50131
2013;43;26.10.2013;T;Trailers;2429
2013;42;19.10.2013;01;Grain;4247
2013;42;19.10.2013;02;Farm Products (ex. Grain);259
2013;42;19.10.2013;03;Metallic ores;1626
2013;42;19.10.2013;04;Coal;18942
2013;42;19.10.2013;05;Crushed Stone, Sand & Gravel;4651
2013;42;19.10.2013;06;Phosphate Rock;3098
2013;42;19.10.2013;07;Grain Mill Products;2067
2013;42;19.10.2013;08;Food Products;2407
2013;42;19.10.2013;09;Primary Forest Products;692
2013;42;19.10.2013;10;Lumber & Wood Products;1093
2013;42;19.10.2013;11;Pulp & Paper Products;3237
2013;42;19.10.2013;12;Chemicals;11244
2013;42;19.10.2013;13;Petroleum & Petroleum Products;2930
2013;42;19.10.2013;14;Stone, Clay & Glass Products;2430
2013;42;19.10.2013;15;Coke;1089
2013;42;19.10.2013;16;Primary Metal Products;3110
2013;42;19.10.2013;17;Automotive;8313
2013;42;19.10.2013;18;Iron & Steel Scrap;1763
2013;42;19.10.2013;19;Waste & Nonferrous Scrap;3175
2013;42;19.10.2013;20;All Other Carloads;1182
2013;42;19.10.2013;C;Containers;49587
2013;42;19.10.2013;T;Trailers;2525
2013;41;12.10.2013;01;Grain;3266
2013;41;12.10.2013;02;Farm Products (ex. Grain);271
2013;41;12.10.2013;03;Metallic ores;1504
2013;41;12.10.2013;04;Coal;20221
2013;41;12.10.2013;05;Crushed Stone, Sand & Gravel;4670
2013;41;12.10.2013;06;Phosphate Rock;2906
2013;41;12.10.2013;07;Grain Mill Products;2366
2013;41;12.10.2013;08;Food Products;2356
2013;41;12.10.2013;09;Primary Forest Products;727
2013;41;12.10.2013;10;Lumber & Wood Products;1151
2013;41;12.10.2013;11;Pulp & Paper Products;3226
2013;41;12.10.2013;12;Chemicals;11119
2013;41;12.10.2013;13;Petroleum & Petroleum Products;2290
2013;41;12.10.2013;14;Stone, Clay & Glass Products;2298
2013;41;12.10.2013;15;Coke;1530
2013;41;12.10.2013;16;Primary Metal Products;3149
2013;41;12.10.2013;17;Automotive;8606
2013;41;12.10.2013;18;Iron & Steel Scrap;1653
2013;41;12.10.2013;19;Waste & Nonferrous Scrap;2786
2013;41;12.10.2013;20;All Other Carloads;1284
2013;41;12.10.2013;C;Containers;50012
2013;41;12.10.2013;T;Trailers;2575
2013;40;5.10.2013;01;Grain;3611
2013;40;5.10.2013;02;Farm Products (ex. Grain);260
2013;40;5.10.2013;03;Metallic ores;1405
2013;40;5.10.2013;04;Coal;21433
2013;40;5.10.2013;05;Crushed Stone, Sand & Gravel;4392
2013;40;5.10.2013;06;Phosphate Rock;4174
2013;40;5.10.2013;07;Grain Mill Products;2050
2013;40;5.10.2013;08;Food Products;2279
2013;40;5.10.2013;09;Primary Forest Products;718
2013;40;5.10.2013;10;Lumber & Wood Products;1191
2013;40;5.10.2013;11;Pulp & Paper Products;3299
2013;40;5.10.2013;12;Chemicals;10987
2013;40;5.10.2013;13;Petroleum & Petroleum Products;2271
2013;40;5.10.2013;14;Stone, Clay & Glass Products;2672
2013;40;5.10.2013;15;Coke;1254
2013;40;5.10.2013;16;Primary Metal Products;3199
2013;40;5.10.2013;17;Automotive;9653
2013;40;5.10.2013;18;Iron & Steel Scrap;1542
2013;40;5.10.2013;19;Waste & Nonferrous Scrap;2688
2013;40;5.10.2013;20;All Other Carloads;1117
2013;40;5.10.2013;C;Containers;51916
2013;40;5.10.2013;T;Trailers;2626
2013;39;28.09.2013;01;Grain;2635
2013;39;28.09.2013;02;Farm Products (ex. Grain);238
2013;39;28.09.2013;03;Metallic ores;1275
2013;39;28.09.2013;04;Coal;22849
2013;39;28.09.2013;05;Crushed Stone, Sand & Gravel;5276
2013;39;28.09.2013;06;Phosphate Rock;4173
2013;39;28.09.2013;07;Grain Mill Products;2108
2013;39;28.09.2013;08;Food Products;2545
2013;39;28.09.2013;09;Primary Forest Products;804
2013;39;28.09.2013;10;Lumber & Wood Products;1254
2013;39;28.09.2013;11;Pulp & Paper Products;3435
2013;39;28.09.2013;12;Chemicals;11638
2013;39;28.09.2013;13;Petroleum & Petroleum Products;2586
2013;39;28.09.2013;14;Stone, Clay & Glass Products;2799
2013;39;28.09.2013;15;Coke;1405
2013;39;28.09.2013;16;Primary Metal Products;3790
2013;39;28.09.2013;17;Automotive;9221
2013;39;28.09.2013;18;Iron & Steel Scrap;1739
2013;39;28.09.2013;19;Waste & Nonferrous Scrap;2888
2013;39;28.09.2013;20;All Other Carloads;1260
2013;39;28.09.2013;C;Containers;51653
2013;39;28.09.2013;T;Trailers;2803
2013;38;21.09.2013;01;Grain;2812
2013;38;21.09.2013;02;Farm Products (ex. Grain);279
2013;38;21.09.2013;03;Metallic ores;1035
2013;38;21.09.2013;04;Coal;21454
2013;38;21.09.2013;05;Crushed Stone, Sand & Gravel;4494
2013;38;21.09.2013;06;Phosphate Rock;3784
2013;38;21.09.2013;07;Grain Mill Products;2091
2013;38;21.09.2013;08;Food Products;2313
2013;38;21.09.2013;09;Primary Forest Products;793
2013;38;21.09.2013;10;Lumber & Wood Products;1223
2013;38;21.09.2013;11;Pulp & Paper Products;3308
2013;38;21.09.2013;12;Chemicals;10195
2013;38;21.09.2013;13;Petroleum & Petroleum Products;2638
2013;38;21.09.2013;14;Stone, Clay & Glass Products;2561
2013;38;21.09.2013;15;Coke;1416
2013;38;21.09.2013;16;Primary Metal Products;3122
2013;38;21.09.2013;17;Automotive;9373
2013;38;21.09.2013;18;Iron & Steel Scrap;1888
2013;38;21.09.2013;19;Waste & Nonferrous Scrap;2915
2013;38;21.09.2013;20;All Other Carloads;1051
2013;38;21.09.2013;C;Containers;51122
2013;38;21.09.2013;T;Trailers;2666
2013;37;14.09.2013;01;Grain;2189
2013;37;14.09.2013;02;Farm Products (ex. Grain);222
2013;37;14.09.2013;03;Metallic ores;1391
2013;37;14.09.2013;04;Coal;22693
2013;37;14.09.2013;05;Crushed Stone, Sand & Gravel;4472
2013;37;14.09.2013;06;Phosphate Rock;3915
2013;37;14.09.2013;07;Grain Mill Products;1982
2013;37;14.09.2013;08;Food Products;2244
2013;37;14.09.2013;09;Primary Forest Products;778
2013;37;14.09.2013;10;Lumber & Wood Products;1109
2013;37;14.09.2013;11;Pulp & Paper Products;3196
2013;37;14.09.2013;12;Chemicals;10384
2013;37;14.09.2013;13;Petroleum & Petroleum Products;2610
2013;37;14.09.2013;14;Stone, Clay & Glass Products;2648
2013;37;14.09.2013;15;Coke;1463
2013;37;14.09.2013;16;Primary Metal Products;3061
2013;37;14.09.2013;17;Automotive;8844
2013;37;14.09.2013;18;Iron & Steel Scrap;1696
2013;37;14.09.2013;19;Waste & Nonferrous Scrap;3116
2013;37;14.09.2013;20;All Other Carloads;1228
2013;37;14.09.2013;C;Containers;49413
2013;37;14.09.2013;T;Trailers;2640
2013;36;7.09.2013;01;Grain;1963
2013;36;7.09.2013;02;Farm Products (ex. Grain);243
2013;36;7.09.2013;03;Metallic ores;978
2013;36;7.09.2013;04;Coal;21679
2013;36;7.09.2013;05;Crushed Stone, Sand & Gravel;3938
2013;36;7.09.2013;06;Phosphate Rock;3931
2013;36;7.09.2013;07;Grain Mill Products;2148
2013;36;7.09.2013;08;Food Products;2146
2013;36;7.09.2013;09;Primary Forest Products;707
2013;36;7.09.2013;10;Lumber & Wood Products;1033
2013;36;7.09.2013;11;Pulp & Paper Products;3485
2013;36;7.09.2013;12;Chemicals;10415
2013;36;7.09.2013;13;Petroleum & Petroleum Products;2447
2013;36;7.09.2013;14;Stone, Clay & Glass Products;2461
2013;36;7.09.2013;15;Coke;1417
2013;36;7.09.2013;16;Primary Metal Products;2893
2013;36;7.09.2013;17;Automotive;7701
2013;36;7.09.2013;18;Iron & Steel Scrap;1082
2013;36;7.09.2013;19;Waste & Nonferrous Scrap;2492
2013;36;7.09.2013;20;All Other Carloads;1197
2013;36;7.09.2013;C;Containers;43912
2013;36;7.09.2013;T;Trailers;2277
2013;35;31.08.2013;01;Grain;1898
2013;35;31.08.2013;02;Farm Products (ex. Grain);228
2013;35;31.08.2013;03;Metallic ores;1545
2013;35;31.08.2013;04;Coal;23958
2013;35;31.08.2013;05;Crushed Stone, Sand & Gravel;4231
2013;35;31.08.2013;06;Phosphate Rock;3947
2013;35;31.08.2013;07;Grain Mill Products;1808
2013;35;31.08.2013;08;Food Products;2277
2013;35;31.08.2013;09;Primary Forest Products;735
2013;35;31.08.2013;10;Lumber & Wood Products;1202
2013;35;31.08.2013;11;Pulp & Paper Products;3612
2013;35;31.08.2013;12;Chemicals;11605
2013;35;31.08.2013;13;Petroleum & Petroleum Products;2267
2013;35;31.08.2013;14;Stone, Clay & Glass Products;2662
2013;35;31.08.2013;15;Coke;1181
2013;35;31.08.2013;16;Primary Metal Products;3389
2013;35;31.08.2013;17;Automotive;9063
2013;35;31.08.2013;18;Iron & Steel Scrap;1849
2013;35;31.08.2013;19;Waste & Nonferrous Scrap;2458
2013;35;31.08.2013;20;All Other Carloads;1489
2013;35;31.08.2013;C;Containers;49128
2013;35;31.08.2013;T;Trailers;2704
2013;34;24.08.2013;01;Grain;1858
2013;34;24.08.2013;02;Farm Products (ex. Grain);209
2013;34;24.08.2013;03;Metallic ores;1055
2013;34;24.08.2013;04;Coal;21076
2013;34;24.08.2013;05;Crushed Stone, Sand & Gravel;4530
2013;34;24.08.2013;06;Phosphate Rock;3852
2013;34;24.08.2013;07;Grain Mill Products;1889
2013;34;24.08.2013;08;Food Products;2379
2013;34;24.08.2013;09;Primary Forest Products;601
2013;34;24.08.2013;10;Lumber & Wood Products;1082
2013;34;24.08.2013;11;Pulp & Paper Products;3425
2013;34;24.08.2013;12;Chemicals;10427
2013;34;24.08.2013;13;Petroleum & Petroleum Products;2406
2013;34;24.08.2013;14;Stone, Clay & Glass Products;2508
2013;34;24.08.2013;15;Coke;1439
2013;34;24.08.2013;16;Primary Metal Products;3401
2013;34;24.08.2013;17;Automotive;8596
2013;34;24.08.2013;18;Iron & Steel Scrap;1896
2013;34;24.08.2013;19;Waste & Nonferrous Scrap;3288
2013;34;24.08.2013;20;All Other Carloads;1312
2013;34;24.08.2013;C;Containers;48493
2013;34;24.08.2013;T;Trailers;2579
2013;33;17.08.2013;01;Grain;2136
2013;33;17.08.2013;02;Farm Products (ex. Grain);236
2013;33;17.08.2013;03;Metallic ores;767
2013;33;17.08.2013;04;Coal;24949
2013;33;17.08.2013;05;Crushed Stone, Sand & Gravel;4310
2013;33;17.08.2013;06;Phosphate Rock;3580
2013;33;17.08.2013;07;Grain Mill Products;2134
2013;33;17.08.2013;08;Food Products;2264
2013;33;17.08.2013;09;Primary Forest Products;678
2013;33;17.08.2013;10;Lumber & Wood Products;1132
2013;33;17.08.2013;11;Pulp & Paper Products;3210
2013;33;17.08.2013;12;Chemicals;10194
2013;33;17.08.2013;13;Petroleum & Petroleum Products;2212
2013;33;17.08.2013;14;Stone, Clay & Glass Products;2475
2013;33;17.08.2013;15;Coke;1333
2013;33;17.08.2013;16;Primary Metal Products;3218
2013;33;17.08.2013;17;Automotive;8373
2013;33;17.08.2013;18;Iron & Steel Scrap;1809
2013;33;17.08.2013;19;Waste & Nonferrous Scrap;2679
2013;33;17.08.2013;20;All Other Carloads;995
2013;33;17.08.2013;C;Containers;47847
2013;33;17.08.2013;T;Trailers;2575
2013;32;10.08.2013;01;Grain;2071
2013;32;10.08.2013;02;Farm Products (ex. Grain);234
2013;32;10.08.2013;03;Metallic ores;1261
2013;32;10.08.2013;04;Coal;21530
2013;32;10.08.2013;05;Crushed Stone, Sand & Gravel;4341
2013;32;10.08.2013;06;Phosphate Rock;3901
2013;32;10.08.2013;07;Grain Mill Products;1869
2013;32;10.08.2013;08;Food Products;2212
2013;32;10.08.2013;09;Primary Forest Products;709
2013;32;10.08.2013;10;Lumber & Wood Products;1214
2013;32;10.08.2013;11;Pulp & Paper Products;3418
2013;32;10.08.2013;12;Chemicals;10845
2013;32;10.08.2013;13;Petroleum & Petroleum Products;2520
2013;32;10.08.2013;14;Stone, Clay & Glass Products;2729
2013;32;10.08.2013;15;Coke;1338
2013;32;10.08.2013;16;Primary Metal Products;3140
2013;32;10.08.2013;17;Automotive;8386
2013;32;10.08.2013;18;Iron & Steel Scrap;1639
2013;32;10.08.2013;19;Waste & Nonferrous Scrap;2517
2013;32;10.08.2013;20;All Other Carloads;1210
2013;32;10.08.2013;C;Containers;48456
2013;32;10.08.2013;T;Trailers;2607
2013;31;3.08.2013;01;Grain;2490
2013;31;3.08.2013;02;Farm Products (ex. Grain);283
2013;31;3.08.2013;03;Metallic ores;1289
2013;31;3.08.2013;04;Coal;22917
2013;31;3.08.2013;05;Crushed Stone, Sand & Gravel;4375
2013;31;3.08.2013;06;Phosphate Rock;3840
2013;31;3.08.2013;07;Grain Mill Products;1838
2013;31;3.08.2013;08;Food Products;2259
2013;31;3.08.2013;09;Primary Forest Products;755
2013;31;3.08.2013;10;Lumber & Wood Products;1107
2013;31;3.08.2013;11;Pulp & Paper Products;3405
2013;31;3.08.2013;12;Chemicals;10343
2013;31;3.08.2013;13;Petroleum & Petroleum Products;2206
2013;31;3.08.2013;14;Stone, Clay & Glass Products;2603
2013;31;3.08.2013;15;Coke;1398
2013;31;3.08.2013;16;Primary Metal Products;3245
2013;31;3.08.2013;17;Automotive;8020
2013;31;3.08.2013;18;Iron & Steel Scrap;1537
2013;31;3.08.2013;19;Waste & Nonferrous Scrap;2739
2013;31;3.08.2013;20;All Other Carloads;1158
2013;31;3.08.2013;C;Containers;48934
2013;31;3.08.2013;T;Trailers;2718
2013;30;27.07.2013;01;Grain;2535
2013;30;27.07.2013;02;Farm Products (ex. Grain);283
2013;30;27.07.2013;03;Metallic ores;1230
2013;30;27.07.2013;04;Coal;22768
2013;30;27.07.2013;05;Crushed Stone, Sand & Gravel;4109
2013;30;27.07.2013;06;Phosphate Rock;3924
2013;30;27.07.2013;07;Grain Mill Products;2008
2013;30;27.07.2013;08;Food Products;2183
2013;30;27.07.2013;09;Primary Forest Products;714
2013;30;27.07.2013;10;Lumber & Wood Products;1125
2013;30;27.07.2013;11;Pulp & Paper Products;3366
2013;30;27.07.2013;12;Chemicals;10479
2013;30;27.07.2013;13;Petroleum & Petroleum Products;2300
2013;30;27.07.2013;14;Stone, Clay & Glass Products;2517
2013;30;27.07.2013;15;Coke;1414
2013;30;27.07.2013;16;Primary Metal Products;3249
2013;30;27.07.2013;17;Automotive;7570
2013;30;27.07.2013;18;Iron & Steel Scrap;1785
2013;30;27.07.2013;19;Waste & Nonferrous Scrap;2715
2013;30;27.07.2013;20;All Other Carloads;1214
2013;30;27.07.2013;C;Containers;47973
2013;30;27.07.2013;T;Trailers;2756
2013;29;20.07.2013;01;Grain;2913
2013;29;20.07.2013;02;Farm Products (ex. Grain);321
2013;29;20.07.2013;03;Metallic ores;918
2013;29;20.07.2013;04;Coal;18750
2013;29;20.07.2013;05;Crushed Stone, Sand & Gravel;4171
2013;29;20.07.2013;06;Phosphate Rock;3818
2013;29;20.07.2013;07;Grain Mill Products;2241
2013;29;20.07.2013;08;Food Products;2371
2013;29;20.07.2013;09;Primary Forest Products;674
2013;29;20.07.2013;10;Lumber & Wood Products;1061
2013;29;20.07.2013;11;Pulp & Paper Products;3261
2013;29;20.07.2013;12;Chemicals;10430
2013;29;20.07.2013;13;Petroleum & Petroleum Products;2178
2013;29;20.07.2013;14;Stone, Clay & Glass Products;2461
2013;29;20.07.2013;15;Coke;1200
2013;29;20.07.2013;16;Primary Metal Products;3020
2013;29;20.07.2013;17;Automotive;6174
2013;29;20.07.2013;18;Iron & Steel Scrap;1811
2013;29;20.07.2013;19;Waste & Nonferrous Scrap;2730
2013;29;20.07.2013;20;All Other Carloads;1345
2013;29;20.07.2013;C;Containers;48027
2013;29;20.07.2013;T;Trailers;2677
2013;28;13.07.2013;01;Grain;2304
2013;28;13.07.2013;02;Farm Products (ex. Grain);266
2013;28;13.07.2013;03;Metallic ores;873
2013;28;13.07.2013;04;Coal;17497
2013;28;13.07.2013;05;Crushed Stone, Sand & Gravel;3668
2013;28;13.07.2013;06;Phosphate Rock;3770
2013;28;13.07.2013;07;Grain Mill Products;2088
2013;28;13.07.2013;08;Food Products;2088
2013;28;13.07.2013;09;Primary Forest Products;690
2013;28;13.07.2013;10;Lumber & Wood Products;961
2013;28;13.07.2013;11;Pulp & Paper Products;3486
2013;28;13.07.2013;12;Chemicals;10665
2013;28;13.07.2013;13;Petroleum & Petroleum Products;1916
2013;28;13.07.2013;14;Stone, Clay & Glass Products;2395
2013;28;13.07.2013;15;Coke;1377
2013;28;13.07.2013;16;Primary Metal Products;3236
2013;28;13.07.2013;17;Automotive;5111
2013;28;13.07.2013;18;Iron & Steel Scrap;1719
2013;28;13.07.2013;19;Waste & Nonferrous Scrap;2632
2013;28;13.07.2013;20;All Other Carloads;1495
2013;28;13.07.2013;C;Containers;44508
2013;28;13.07.2013;T;Trailers;2478
2013;27;6.07.2013;01;Grain;2632
2013;27;6.07.2013;02;Farm Products (ex. Grain);304
2013;27;6.07.2013;03;Metallic ores;712
2013;27;6.07.2013;04;Coal;11067
2013;27;6.07.2013;05;Crushed Stone, Sand & Gravel;3379
2013;27;6.07.2013;06;Phosphate Rock;3981
2013;27;6.07.2013;07;Grain Mill Products;2004
2013;27;6.07.2013;08;Food Products;2167
2013;27;6.07.2013;09;Primary Forest Products;523
2013;27;6.07.2013;10;Lumber & Wood Products;993
2013;27;6.07.2013;11;Pulp & Paper Products;3478
2013;27;6.07.2013;12;Chemicals;10587
2013;27;6.07.2013;13;Petroleum & Petroleum Products;2762
2013;27;6.07.2013;14;Stone, Clay & Glass Products;2316
2013;27;6.07.2013;15;Coke;1281
2013;27;6.07.2013;16;Primary Metal Products;3418
2013;27;6.07.2013;17;Automotive;5168
2013;27;6.07.2013;18;Iron & Steel Scrap;1039
2013;27;6.07.2013;19;Waste & Nonferrous Scrap;2300
2013;27;6.07.2013;20;All Other Carloads;724
2013;27;6.07.2013;C;Containers;42863
2013;27;6.07.2013;T;Trailers;2276
2013;26;29.06.2013;01;Grain;2516
2013;26;29.06.2013;02;Farm Products (ex. Grain);344
2013;26;29.06.2013;03;Metallic ores;729
2013;26;29.06.2013;04;Coal;18286
2013;26;29.06.2013;05;Crushed Stone, Sand & Gravel;3978
2013;26;29.06.2013;06;Phosphate Rock;3881
2013;26;29.06.2013;07;Grain Mill Products;1926
2013;26;29.06.2013;08;Food Products;2213
2013;26;29.06.2013;09;Primary Forest Products;809
2013;26;29.06.2013;10;Lumber & Wood Products;1063
2013;26;29.06.2013;11;Pulp & Paper Products;3441
2013;26;29.06.2013;12;Chemicals;10032
2013;26;29.06.2013;13;Petroleum & Petroleum Products;2247
2013;26;29.06.2013;14;Stone, Clay & Glass Products;2434
2013;26;29.06.2013;15;Coke;1194
2013;26;29.06.2013;16;Primary Metal Products;3559
2013;26;29.06.2013;17;Automotive;8661
2013;26;29.06.2013;18;Iron & Steel Scrap;1518
2013;26;29.06.2013;19;Waste & Nonferrous Scrap;2657
2013;26;29.06.2013;20;All Other Carloads;967
2013;26;29.06.2013;C;Containers;44698
2013;26;29.06.2013;T;Trailers;2510
2013;25;22.06.2013;01;Grain;2699
2013;25;22.06.2013;02;Farm Products (ex. Grain);370
2013;25;22.06.2013;03;Metallic ores;1281
2013;25;22.06.2013;04;Coal;24450
2013;25;22.06.2013;05;Crushed Stone, Sand & Gravel;4614
2013;25;22.06.2013;06;Phosphate Rock;4302
2013;25;22.06.2013;07;Grain Mill Products;1950
2013;25;22.06.2013;08;Food Products;2294
2013;25;22.06.2013;09;Primary Forest Products;717
2013;25;22.06.2013;10;Lumber & Wood Products;1126
2013;25;22.06.2013;11;Pulp & Paper Products;3260
2013;25;22.06.2013;12;Chemicals;10213
2013;25;22.06.2013;13;Petroleum & Petroleum Products;2609
2013;25;22.06.2013;14;Stone, Clay & Glass Products;2541
2013;25;22.06.2013;15;Coke;1504
2013;25;22.06.2013;16;Primary Metal Products;3330
2013;25;22.06.2013;17;Automotive;9127
2013;25;22.06.2013;18;Iron & Steel Scrap;1666
2013;25;22.06.2013;19;Waste & Nonferrous Scrap;2573
2013;25;22.06.2013;20;All Other Carloads;1120
2013;25;22.06.2013;C;Containers;48052
2013;25;22.06.2013;T;Trailers;2720
2013;24;15.06.2013;01;Grain;2561
2013;24;15.06.2013;02;Farm Products (ex. Grain);372
2013;24;15.06.2013;03;Metallic ores;1153
2013;24;15.06.2013;04;Coal;23078
2013;24;15.06.2013;05;Crushed Stone, Sand & Gravel;4435
2013;24;15.06.2013;06;Phosphate Rock;4217
2013;24;15.06.2013;07;Grain Mill Products;1897
2013;24;15.06.2013;08;Food Products;2414
2013;24;15.06.2013;09;Primary Forest Products;667
2013;24;15.06.2013;10;Lumber & Wood Products;1205
2013;24;15.06.2013;11;Pulp & Paper Products;3268
2013;24;15.06.2013;12;Chemicals;10962
2013;24;15.06.2013;13;Petroleum & Petroleum Products;2739
2013;24;15.06.2013;14;Stone, Clay & Glass Products;2427
2013;24;15.06.2013;15;Coke;1208
2013;24;15.06.2013;16;Primary Metal Products;3061
2013;24;15.06.2013;17;Automotive;8866
2013;24;15.06.2013;18;Iron & Steel Scrap;1529
2013;24;15.06.2013;19;Waste & Nonferrous Scrap;2987
2013;24;15.06.2013;20;All Other Carloads;981
2013;24;15.06.2013;C;Containers;48024
2013;24;15.06.2013;T;Trailers;2752
2013;23;8.06.2013;01;Grain;2915
2013;23;8.06.2013;02;Farm Products (ex. Grain);296
2013;23;8.06.2013;03;Metallic ores;1540
2013;23;8.06.2013;04;Coal;22644
